Año - Semestre,Lugar de Clase,Nivel,Sede,Jornada,Programa Académico,Semestre,Código,Concepto Financiero,Valor del Concepto.
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),9,22,MATRICULA,1865600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),11,22,MATRICULA,1865600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),8,22,MATRICULA,1865600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),9,22,MATRICULA,1865600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),11,22,MATRICULA,1865600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),8,22,MATRICULA,1865600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),9,22,MATRICULA,1865600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),11,22,MATRICULA,1865600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AGROPECUARIA. (250),1,22,MATRICULA,1870000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,COMERCIO INTERNACIONAL. (330),6,22,MATRICULA,1878300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,COMERCIO INTERNACIONAL. (330),7,22,MATRICULA,1878300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),6,22,MATRICULA,1878300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),7,22,MATRICULA,1878300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),6,22,MATRICULA,1878300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),7,22,MATRICULA,1878300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),6,22,MATRICULA,1878300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),7,22,MATRICULA,1878300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,COMERCIO INTERNACIONAL. (330),5,22,MATRICULA,1894200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),5,22,MATRICULA,1894200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),5,22,MATRICULA,1894200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),5,22,MATRICULA,1894200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,COMERCIO INTERNACIONAL. (330),4,22,MATRICULA,1902700
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),4,22,MATRICULA,1902700
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),4,22,MATRICULA,1902700
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),4,22,MATRICULA,1902700
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,COMERCIO INTERNACIONAL. (330),1,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,COMERCIO INTERNACIONAL. (330),2,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,COMERCIO INTERNACIONAL. (330),3,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),1,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),2,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),3,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),1,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),2,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),3,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),1,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),2,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),3,22,MATRICULA,1911200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),11,22,MATRICULA,1916500
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),12,22,MATRICULA,1916500
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),11,22,MATRICULA,1916500
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),12,22,MATRICULA,1916500
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),9,22,MATRICULA,1928100
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),10,22,MATRICULA,1928100
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),9,22,MATRICULA,1928100
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),10,22,MATRICULA,1928100
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),7,22,MATRICULA,1930300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),8,22,MATRICULA,1930300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),7,22,MATRICULA,1930300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),8,22,MATRICULA,1930300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),6,22,MATRICULA,1947200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),6,22,MATRICULA,1947200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),5,22,MATRICULA,1949300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),5,22,MATRICULA,1949300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),4,22,MATRICULA,1960000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),4,22,MATRICULA,1960000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),1,22,MATRICULA,1968400
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),2,22,MATRICULA,1968400
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,DERECHO. (540),3,22,MATRICULA,1968400
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),1,22,MATRICULA,1968400
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),2,22,MATRICULA,1968400
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,DERECHO. (530),3,22,MATRICULA,1968400
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,CURSO DE PREMEDICO (EDUCACION NO FORMAL). (732),1,22,MATRICULA,2322000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),10,22,MATRICULA,2550400
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),10,22,MATRICULA,2550400
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),10,22,MATRICULA,2550400
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),9,22,MATRICULA,2566300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),9,22,MATRICULA,2566300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),9,22,MATRICULA,2566300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),9,22,MATRICULA,2566300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),7,22,MATRICULA,2567300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),8,22,MATRICULA,2567300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),7,22,MATRICULA,2567300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),8,22,MATRICULA,2567300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),7,22,MATRICULA,2567300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),8,22,MATRICULA,2567300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),7,22,MATRICULA,2567300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),8,22,MATRICULA,2567300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),6,22,MATRICULA,2592800
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),6,22,MATRICULA,2592800
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),6,22,MATRICULA,2592800
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),6,22,MATRICULA,2592800
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),5,22,MATRICULA,2593800
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),5,22,MATRICULA,2593800
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),5,22,MATRICULA,2593800
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),5,22,MATRICULA,2593800
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),4,22,MATRICULA,2605500
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),4,22,MATRICULA,2605500
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),4,22,MATRICULA,2605500
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),4,22,MATRICULA,2605500
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),1,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),2,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),3,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),1,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),2,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),3,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),1,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),2,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA ELECTRONICA. (240),3,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),1,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),2,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),3,22,MATRICULA,2618200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),10,22,MATRICULA,2670100
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),8,22,MATRICULA,2686000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),9,22,MATRICULA,2686000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),7,22,MATRICULA,2687100
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),6,22,MATRICULA,2712500
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),5,22,MATRICULA,2713600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),4,22,MATRICULA,2848200
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),1,22,MATRICULA,2862000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),2,22,MATRICULA,2862000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,ENFERMERIA. (110),3,22,MATRICULA,2862000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Posgrado,TULUÁ,Diurna,ESPECIALIZACION EN SEGURIDAD Y SALUD EN . (810),1,22,MATRICULA,4136724
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Posgrado,TULUÁ,Fin de semana,ESPECIALIZACION EN DERECHO CONSTITUCIONA. (820),1,22,MATRICULA,4300000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),12,22,MATRICULA,4873900
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),11,22,MATRICULA,4874900
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),10,22,MATRICULA,4876000
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),7,22,MATRICULA,4904600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),8,22,MATRICULA,4904600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),9,22,MATRICULA,4904600
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),5,22,MATRICULA,4951300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),6,22,MATRICULA,4951300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),4,22,MATRICULA,5341300
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),1,22,MATRICULA,5364700
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),2,22,MATRICULA,5364700
2016 - 1,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,MEDICINA. (120),3,22,MATRICULA,5364700
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,CONTADURIA PUBLICA. (310),12,22,MATRICULA,220000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,COMERCIO INTERNACIONAL. (330),10,22,MATRICULA,440000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,ADMINISTRACION DE EMPRESAS. (320),12,22,MATRICULA,440000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,COMERCIO INTERNACIONAL. (330),10,22,MATRICULA,440000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DIPLOMADO EN INGLES EJECUTIVO. (704),1,22,MATRICULA,480000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DEP. IDIOMAS INGLES-FACULTAD DE EDUCACIÓ. (700),1,22,MATRICULA,560000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DEP. IDIOMAS INGLES-FACULTAD DE EDUCACIÓ. (700),2,22,MATRICULA,560000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DEP. IDIOMAS INGLES-FACULTAD DE EDUCACIÓ. (700),3,22,MATRICULA,560000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DEP. IDIOMAS INGLES-FACULTAD DE EDUCACIÓ. (700),4,22,MATRICULA,560000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Sin Jornada,DEP. IDIOMAS INGLES-FACULTAD DE EDUCACIÓ. (700),5,22,MATRICULA,560000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Nocturna,PREUNIVERSITARIO DERECHO (EDUC.NO FORMAL. (737),1,22,MATRICULA,620000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,ADMINISTRACIÓN DE SERVICIOS DE SALUD. (612),1,22,MATRICULA,644350
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNICA PROFESIONAL EN PROCESOS ADMINIST. (610),1,22,MATRICULA,644350
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNICA PROFESIONAL EN PROCESOS ADMINIST. (610),2,22,MATRICULA,644350
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNICA PROFESIONAL EN PROCESOS ADMINIST. (610),3,22,MATRICULA,644350
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNICA PROFESIONAL EN PROCESOS ADMINIST. (610),4,22,MATRICULA,644350
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),11,22,MATRICULA,802000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA AMBIENTAL. (210),77,22,MATRICULA,802000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA DE SISTEMAS. (230),11,22,MATRICULA,802000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Diurna,INGENIERIA INDUSTRIAL. (220),11,22,MATRICULA,802000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN LOGISTICA EMPRESARIAL. (930),6,22,MATRICULA,888000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),No Formal,TULUÁ,Fin de semana,DIPLOMADO EN MEDICINAS ALTERNATIVAS. (740),1,22,MATRICULA,900000
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),1,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),2,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),3,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),4,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),5,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),6,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),7,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),8,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),9,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,LICENCIATURA EN EDUCACION BASICA CON ENF. (651),10,22,MATRICULA,966547
2015 - 2,TULUÁ - (VALLE DEL CAUCA - COLOMBIA),Pregrado,TULUÁ,Fin de semana,TECNOLOGIA EN ELECTRICIDAD. (603),1,22,MATRICULA,966547
